"ID","Price"
3949,233500
3950,234600
3951,317700
3952,136000
3953,301800
3954,189100
3955,135600
3956,84700
3957,500001
3958,127900
3959,120700
3960,130600
3961,353600
3962,500001
3963,137000
3964,131900
3965,84200
3966,112100
3967,100800
3968,380100
3969,224900
3970,71500
3971,91300
3972,133000
3973,284100
3974,500001
3975,1e+05
3976,181100
3977,100600
3978,322100
3979,289800
3980,262500
3981,76900
3982,96100
3983,148200
3984,63300
3985,32500
3986,243100
3987,243200
3988,66800
3989,91200
3990,321300
3991,132100
3992,187500
3993,398600
3994,50000
3995,182400
3996,108900
3997,194500
3998,484600
3999,197600
4000,301600
4001,92000
4002,130300
4003,65600
4004,143800
4005,311800
4006,500001
4007,103600
4008,270600
4009,242700
4010,190500
4011,161300
4012,210100
4013,58800
4014,57200
4015,90400
4016,228100
4017,161800
4018,96400
4019,102500
4020,341100
4021,42500
4022,425000
4023,72300
4024,204500
4025,365900
4026,193000
4027,480600
4028,191000
4029,219900
4030,46700
4031,446800
4032,121400
4033,74500
4034,256300
4035,52900
4036,229900
4037,372200
4038,374000
4039,500001
4040,178300
4041,294100
4042,184400
4043,260000
4044,181500
4045,99800
4046,352700
4047,500001
4048,182100
4049,83000
4050,147800
4051,136700
4052,331300
4053,138100
4054,205600
4055,348200
4056,302500
4057,176700
4058,117600
4059,391900
4060,357300
4061,55200
4062,230400
4063,164300
4064,162500
4065,269700
4066,95300
4067,321600
4068,310800
4069,140400
4070,75700
4071,117900
4072,169600
4073,209900
4074,500001
4075,176900
4076,128000
4077,198900
4078,83300
4079,148900
4080,500001
4081,330800
4082,108300
4083,127100
4084,111700
4085,289400
4086,86300
4087,145000
4088,195200
4089,296800
4090,151500
4091,500001
4092,175000
4093,324400
4094,180800
4095,137700
4096,111800
4097,129200
4098,153100
4099,181100
4100,293900
4101,90000
4102,500001
4103,482900
4104,151800
4105,148100
4106,235400
4107,383100
4108,128100
4109,170500
4110,191100
4111,500001
4112,118900
4113,76600
4114,208600
4115,280600
4116,112500
4117,77600
4118,170100
4119,186100
4120,110700
4121,220900
4122,124800
4123,159400
4124,166800
4125,210600
4126,93800
4127,3e+05
4128,224900
4129,228600
4130,180400
4131,90600
4132,148000
4133,121800
4134,162500
4135,163500
4136,91200
4137,320600
4138,131700
4139,274100
4140,101100
4141,81700
4142,263200
4143,323500
4144,160100
4145,140300
4146,186500
4147,163800
4148,492200
4149,217100
4150,101200
4151,500001
4152,411200
4153,397400
4154,500001
4155,123400
4156,161400
4157,190800
4158,74800
4159,65400
4160,163500
4161,272600
4162,103600
4163,90700
4164,68500
4165,430600
4166,120600
4167,132800
4168,99800
4169,335700
4170,151700
4171,166000
4172,194400
4173,234300
4174,160600
4175,266000
4176,107000
4177,301900
4178,93100
4179,349300
4180,362500
4181,412500
4182,101400
4183,85300
4184,433300
4185,334900
4186,137500
4187,99600
4188,438500
4189,204800
4190,113000
4191,111800
4192,67500
4193,138800
4194,162500
4195,151900
4196,106700
4197,196400
4198,174400
4199,124600
4200,500001
4201,89100
4202,212900
4203,97200
4204,135000
4205,115200
4206,108000
4207,184400
4208,146400
4209,85800
4210,116900
4211,153600
4212,231400
4213,99100
4214,276400
4215,104400
4216,253600
4217,111300
4218,477300
4219,59200
4220,358600
4221,114200
4222,5e+05
4223,350500
4224,450000
4225,111100
4226,173600
4227,168300
4228,299200
4229,130400
4230,145900
4231,234700
4232,94200
4233,75000
4234,335700
4235,256000
4236,500001
4237,74400
4238,181100
4239,197100
4240,98100
4241,150000
4242,229000
4243,179800
4244,245200
4245,234600
4246,340400
4247,98200
4248,419100
4249,1e+05
4250,162900
4251,275000
4252,293800
4253,177500
4254,144900
4255,85000
4256,126800
4257,450000
4258,253500
4259,282100
4260,248100
4261,161400
4262,130400
4263,250800
4264,112300
4265,188900
4266,443800
4267,92400
4268,222400
4269,292700
4270,43000
4271,82100
4272,118200
4273,88500
4274,240000
4275,159300
4276,500001
4277,134400
4278,161200
4279,181300
4280,232000
4281,230800
4282,331300
4283,1e+05
4284,3e+05
4285,75600
4286,340800
4287,164600
4288,242400
4289,195400
4290,228500
4291,438900
4292,193800
4293,500001
4294,252300
4295,162500
4296,70500
4297,106000
4298,425000
4299,162500
4300,220100
4301,267500
4302,98300
4303,235600
4304,243600
4305,230900
4306,162500
4307,90000
4308,109500
4309,77700
4310,350400
4311,98000
4312,196400
4313,123200
4314,382400
4315,55300
4316,350000
4317,130500
4318,207800
4319,164100
4320,500001
4321,159800
4322,108800
4323,225000
4324,227700
4325,125000
4326,148200
4327,293900
4328,109100
4329,314000
4330,137500
4331,169600
4332,239500
4333,61500
4334,181300
4335,71900
4336,189400
4337,440900
4338,320800
4339,234100
4340,146500
4341,350000
4342,83900
4343,152900
4344,150500
4345,113400
4346,232100
4347,161300
4348,218400
4349,236000
4350,160500
4351,500001
4352,143500
4353,500001
4354,195500
4355,153000
4356,171600
4357,145300
4358,121000
4359,500001
4360,500001
4361,166900
4362,462700
4363,164800
4364,71300
4365,160800
4366,194800
4367,186600
4368,131600
4369,370000
4370,14999
4371,176600
4372,143900
4373,250000
4374,203700
4375,266400
4376,85300
4377,83800
4378,160200
4379,277800
4380,79500
4381,446700
4382,77500
4383,305800
4384,150000
4385,150800
4386,132700
4387,500001
4388,344000
4389,325800
4390,120700
4391,254500
4392,2e+05
4393,25000
4394,156900
4395,257700
4396,122400
4397,265600
4398,137500
4399,185900
4400,220800
4401,126900
4402,165000
4403,57500
4404,85800
4405,155500
4406,48300
4407,42500
4408,60800
4409,386700
4410,258600
4411,500001
4412,414600
4413,37500
4414,85100
4415,101000
4416,90900
4417,93600
4418,103400
4419,1e+05
4420,112500
4421,190400
4422,287500
4423,189400
4424,372600
4425,262100
4426,350000
4427,133700
4428,170800
4429,276600
4430,222300
4431,455400
4432,230100
4433,88800
4434,275000
4435,118800
4436,156700
4437,156500
4438,170800
4439,172900
4440,186800
4441,111300
4442,182500
4443,367900
4444,97400
4445,297300
4446,157300
4447,172000
4448,70500
4449,93200
4450,127200
4451,98600
4452,370000
4453,125000
4454,162000
4455,386400
4456,136100
4457,301100
4458,166700
4459,335400
4460,171100
4461,3e+05
4462,500001
4463,142200
4464,196100
4465,129600
4466,328900
4467,150500
4468,60200
4469,208300
4470,500001
4471,141600
4472,197700
4473,69400
4474,59000
4475,232800
4476,62800
4477,416900
4478,165300
4479,59100
4480,142200
4481,376900
4482,500001
4483,179700
4484,421900
4485,116300
4486,255000
4487,184500
4488,93800
4489,286800
4490,420200
4491,209900
4492,93100
4493,90600
4494,142700
4495,226200
4496,73800
4497,55000
4498,95800
4499,165000
4500,216500
4501,500001
4502,243600
4503,106300
4504,379700
4505,155100
4506,261400
4507,144400
4508,309200
4509,326800
4510,284600
4511,243300
4512,135300
4513,191100
4514,118600
4515,169400
4516,106200
4517,54600
4518,158800
4519,181600
4520,186100
4521,67500
4522,113900
4523,109100
4524,192600
4525,318700
4526,255500
4527,197900
4528,170800
4529,417500
4530,362500
4531,272300
4532,75900
4533,117300
4534,235200
4535,318300
4536,58500
4537,252100
4538,85000
4539,208300
4540,96700
4541,129400
4542,93000
4543,211300
4544,158700
4545,155700
4546,329400
4547,110200
4548,150300
4549,139100
4550,335000
4551,110100
4552,457800
4553,212200
4554,109400
4555,218700
4556,325000
4557,475000
4558,162200
4559,96800
4560,109200
4561,262900
4562,192600
4563,500001
4564,62200
4565,145100
4566,255500
4567,66000
4568,130600
4569,500001
4570,165600
4571,149300
4572,170300
4573,5e+05
4574,435800
4575,91700
4576,195500
4577,138800
4578,194600
4579,426500
4580,129500
4581,73600
4582,60200
4583,166200
4584,500001
4585,138800
4586,338100
4587,186200
4588,145200
4589,118000
4590,210400
4591,209500
4592,209100
4593,117000
4594,126600
4595,165600
4596,500001
4597,208100
4598,1e+05
4599,145800
4600,37900
4601,134900
4602,251300
4603,500001
4604,288300
4605,434800
4606,170800
4607,345500
4608,117000
4609,173600
4610,110800
4611,112500
4612,168600
4613,310000
4614,142500
4615,123800
4616,185100
4617,204600
4618,276200
4619,329600
4620,163300
4621,171500
4622,169500
4623,104800
4624,118300
4625,3e+05
4626,199600
4627,266200
4628,275000
4629,176000
4630,500001
4631,205600
4632,154500
4633,296600
4634,444500
4635,391200
4636,117800
4637,247900
4638,68600
4639,188700
4640,96700
4641,500001
4642,183300
4643,146000
4644,87200
4645,150400
4646,231200
4647,120100
4648,232200
4649,178700
4650,339800
4651,146000
4652,460000
4653,233300
4654,139900
4655,429000
4656,198900
4657,135500
4658,222600
4659,90300
4660,216700
4661,231300
4662,172100
4663,175000
4664,80800
4665,208700
4666,234900
4667,279300
4668,223200
4669,457300
4670,215000
4671,198500
4672,404800
4673,352100
4674,500001
4675,440900
4676,185600
4677,78100
4678,500001
4679,141900
4680,72700
4681,223600
4682,375000
4683,280800
4684,269600
4685,439000
4686,359900
4687,220700
4688,272900
4689,197700
4690,131100
4691,140600
4692,185200
4693,126900
4694,157600
4695,136300
4696,66300
4697,159000
4698,94800
4699,368700
4700,204300
4701,133000
4702,175900
4703,90500
4704,62900
4705,180400
4706,226700
4707,380000
4708,78600
4709,125600
4710,496400
4711,341400
4712,144200
4713,500001
4714,69600
4715,322900
4716,62700
4717,500001
4718,147900
4719,229400
4720,416300
4721,163900
4722,113700
4723,250000
4724,233300
4725,229100
4726,138200
4727,236200
4728,132800
4729,90000
4730,280000
4731,212500
4732,131100
4733,252100
4734,296100
4735,324000
4736,50600
4737,127600
4738,207500
4739,168400
4740,360300
4741,214500
4742,110700
4743,268900
4744,292900
4745,349100
4746,220900
4747,75800
4748,167400
4749,253400
4750,118300
4751,269800
4752,209800
4753,123200
4754,142500
4755,375000
4756,173100
4757,237500
4758,168100
4759,175000
4760,270900
4761,145800
4762,231700
4763,124200
4764,277600
4765,62000
4766,109500
4767,384200
4768,350000
4769,238900
4770,254200
4771,500001
4772,224700
4773,227000
4774,155800
4775,183300
4776,239200
4777,99700
4778,300600
4779,49400
4780,54300
4781,366700
4782,186700
4783,500001
4784,205900
4785,234100
4786,112500
4787,53400
4788,500001
4789,226600
4790,167400
4791,143800
4792,278600
4793,160900
4794,412500
4795,186800
4796,390000
4797,197200
4798,176000
4799,143800
4800,110000
4801,438500
4802,104000
4803,244500
4804,335200
4805,278100
4806,375000
4807,137200
4808,160600
4809,65500
4810,51700
4811,162800
4812,250900
4813,87000
4814,313800
4815,189000
4816,152600
4817,200700
4818,427600
4819,123400
4820,331400
4821,195400
4822,164900
4823,90000
4824,107200
4825,242800
4826,497400
4827,180800
4828,216900
4829,80000
4830,358700
4831,139600
4832,112500
4833,227800
4834,267000
4835,181300
4836,500001
4837,250000
4838,88500
4839,251100
4840,195300
4841,132500
4842,283300
4843,184000
4844,262900
4845,485000
4846,111400
4847,313400
4848,72200
4849,500001
4850,452600
4851,234100
4852,253500
4853,137200
4854,239200
4855,247400
4856,500001
4857,140800
4858,162500
4859,118100
4860,186000
4861,122200
4862,140200
4863,309800
4864,214600
4865,225400
4866,113900
4867,135300
4868,380000
4869,434700
4870,86300
4871,249400
4872,157800
4873,97500
4874,87700
4875,254000
4876,187500
4877,170800
4878,223900
4879,261100
4880,97200
4881,83300
4882,500001
4883,212500
4884,294900
4885,70800
4886,192000
4887,59000
4888,237500
4889,94100
4890,121400
4891,83200
4892,165000
4893,182100
4894,303800
4895,181600
4896,274000
4897,451300
4898,76300
4899,259800
4900,236100
4901,293200
4902,288100
4903,240600
4904,136700
4905,207400
4906,220800
4907,175300
4908,155700
4909,177800
4910,205100
4911,350000
4912,58500
4913,266400
4914,250700
4915,169100
4916,158900
4917,500001
4918,275000
4919,90600
4920,54400
4921,69700
4922,124100
4923,155000
4924,78600
4925,87800
4926,133500
4927,230800
4928,1e+05
4929,393800
4930,64400
4931,187500
4932,86100
4933,209400
4934,114300
4935,163100
4936,293800
4937,237600
4938,272000
4939,187500
4940,48300
4941,1e+05
4942,255400
4943,261000
4944,241400
4945,75800
4946,278800
4947,236200
4948,141300
4949,221200
4950,500001
4951,294700
4952,141300
4953,358000
4954,112500
4955,139800
4956,428500
4957,362200
4958,70700
4959,120000
4960,179500
4961,90800
4962,500001
4963,387200
4964,347500
4965,162500
4966,254100
4967,250000
4968,123100
4969,184100
4970,311500
4971,264900
4972,239700
4973,230300
4974,135700
4975,152400
4976,483300
4977,172500
4978,295500
4979,73200
4980,120200
4981,280800
4982,81800
4983,231300
4984,81100
4985,263700
4986,337400
4987,138200
4988,191700
4989,242900
4990,122400
4991,175700
4992,222600
4993,98100
4994,157200
4995,144900
4996,316400
4997,106800
4998,84800
4999,302200
5000,104200
5001,283300
5002,235300
5003,249100
5004,123800
5005,145200
5006,127300
5007,93800
5008,99500
5009,256300
5010,192800
5011,239400
5012,351200
5013,163600
5014,163200
5015,140100
5016,376000
5017,266600
5018,108000
5019,218000
5020,161100
5021,217300
5022,145800
5023,157600
5024,184000
5025,110000
5026,83400
5027,88200
5028,175000
5029,86700
5030,196900
5031,345700
5032,329700
5033,47500
5034,109300
5035,181400
5036,412500
5037,167600
5038,170900
5039,57900
5040,380000
5041,286300
5042,164300
5043,85800
5044,134800
5045,363900
5046,122300
5047,76600
5048,194000
5049,126500
5050,362500
5051,148300
5052,293500
5053,436800
5054,218200
5055,161800
5056,188800
5057,472100
5058,166100
5059,280600
5060,162900
5061,154600
5062,50600
5063,290100
5064,110700
5065,82800
5066,333400
5067,146000
5068,188400
5069,147800
5070,144000
5071,50400
5072,258900
5073,326100
5074,126600
5075,312500
5076,330000
5077,268400
5078,144600
5079,118400
5080,326100
5081,205300
5082,198100
5083,223100
5084,500001
5085,193500
5086,394100
5087,159900
5088,434500
5089,232900
5090,151600
5091,52700
5092,343500
5093,98700
5094,202900
5095,82200
5096,55800
5097,4e+05
5098,121400
5099,500001
5100,191000
5101,253000
5102,190500
5103,111300
5104,137500
5105,500001
5106,224100
5107,154200
5108,405600
5109,236100
5110,276200
5111,55000
5112,185300
5113,97700
5114,150600
5115,225800
5116,290700
5117,319000
5118,65500
5119,226300
5120,137500
5121,500001
5122,446400
5123,319700
5124,121400
5125,118300
5126,138200
5127,340700
5128,296600
5129,147300
5130,456900
5131,216300
5132,96800
5133,283100
5134,251300
5135,101500
5136,148000
5137,69900
5138,118400
5139,176000
5140,269200
5141,165600
5142,232300
5143,313700
5144,216700
5145,229300
5146,174500
5147,170800
5148,119400
5149,175000
5150,223200
5151,138800
5152,105500
5153,158500
5154,52500
5155,146700
5156,450000
5157,112500
5158,274600
5159,231200
5160,164600
5161,360900
5162,3e+05
5163,235800
5164,164200
5165,50700
5166,160700
5167,68400
5168,91700
5169,112500
5170,90400
5171,350000
5172,263900
5173,96900
5174,231000
5175,280600
5176,338100
5177,172000
5178,321200
5179,500001
5180,97700
5181,253400
5182,228600
5183,212100
5184,460000
5185,49000
5186,342900
5187,173900
5188,264100
5189,303800
5190,275000
5191,139000
5192,221500
5193,156100
5194,125000
5195,173800
5196,82700
5197,169800
5198,275000
5199,195100
5200,171200
5201,89800
5202,247900
5203,79400
5204,112900
5205,315600
5206,210000
5207,261100
5208,397300
5209,289100
5210,99700
5211,163000
5212,335000
5213,126300
5214,112500
5215,187500
5216,153100
5217,217100
5218,221100
5219,333700
5220,71900
5221,93800
5222,45600
5223,115600
5224,162100
5225,158800
5226,86100
5227,113500
5228,88600
5229,195300
5230,154600
5231,113200
5232,116700
5233,253600
5234,287800
5235,484100
5236,265200
5237,255800
5238,136100
5239,315000
5240,97500
5241,180700
5242,128100
5243,500001
5244,340400
5245,170100
5246,321300
5247,175000
5248,241700
5249,490800
5250,261500
5251,339800
5252,93800
5253,137500
5254,140300
5255,217300
5256,138100
5257,500001
5258,143200
5259,213000
5260,236000
5261,221700
5262,299400
5263,183900
5264,109700
5265,172300
5266,175000
5267,106900
5268,183700
5269,255200
5270,175900
5271,203700
5272,73000
5273,122300
5274,91300
5275,255900
5276,78800
5277,146500
5278,90100
5279,57500
5280,160200
5281,50000
5282,387900
5283,73400
5284,299400
5285,52600
5286,74200
5287,500001
5288,51300
5289,358800
5290,188500
5291,228600
5292,271400
5293,261300
5294,58400
5295,86200
5296,225600
5297,433300
5298,93400
5299,500001
5300,259300
5301,131000
5302,121400
5303,148800
5304,135600
5305,137500
5306,347800
5307,142400
5308,228600
5309,95800
5310,352100
5311,60000
5312,138100
5313,161300
5314,335000
5315,500001
5316,162300
5317,197400
5318,113000
5319,326600
5320,307400
5321,74500
5322,71100
5323,185400
5324,238000
5325,483300
5326,225000
5327,221800
5328,191700
5329,276600
5330,243800
5331,417900
5332,500001
5333,55000
5334,225000
5335,405200
5336,288900
5337,137500
5338,107000
5339,216100
5340,149400
5341,81400
5342,178400
5343,116100
5344,325500
5345,342700
5346,97100
5347,209800
5348,186900
5349,281900
5350,253700
5351,176300
5352,185200
5353,247100
5354,184400
5355,298400
5356,229100
5357,257300
5358,53200
5359,4e+05
5360,69400
5361,237400
5362,215900
5363,64500
5364,227000
5365,258600
5366,237100
5367,185500
5368,187500
5369,162500
5370,170700
5371,192000
5372,43100
5373,225000
5374,224200
5375,380000
5376,113200
5377,128600
5378,129200
5379,219500
5380,363000
5381,354400
5382,150000
5383,144700
5384,165600
5385,133600
5386,181500
5387,247300
5388,75900
5389,204600
5390,2e+05
5391,499000
5392,237500
5393,313900
5394,140600
5395,124500
5396,137500
5397,233100
5398,321800
5399,97500
5400,107300
5401,119300
5402,136400
5403,271900
5404,479500
5405,60300
5406,205800
5407,219000
5408,180000
5409,220200
5410,86300
5411,160300
5412,207100
5413,162900
5414,190500
5415,138100
5416,91800
5417,216200
5418,72200
5419,247100
5420,183800
5421,68200
5422,437400
5423,245500
5424,462900
5425,136900
5426,251700
5427,431800
5428,364000
5429,90200
5430,148000
5431,52500
5432,113600
5433,142500
5434,66000
5435,112000
5436,158700
5437,151800
5438,163500
5439,231200
5440,71300
5441,95500
5442,202300
5443,264200
5444,495600
5445,195800
5446,63500
5447,157700
5448,110000
5449,267300
5450,467600
5451,193800
5452,109100
5453,301200
5454,450000
5455,95300
5456,196400
5457,493200
5458,281100
5459,162500
5460,139700
5461,390100
5462,300900
5463,63800
5464,371700
5465,97200
5466,155500
5467,274000
5468,276500
5469,227600
5470,295400
5471,145300
5472,372200
5473,83300
5474,255200
5475,206200
5476,217000
5477,120700
5478,66400
5479,409000
5480,240300
5481,217100
5482,77300
5483,118800
5484,186000
5485,151400
5486,213500
5487,146400
5488,333000
5489,190300
5490,207900
5491,226800
5492,218000
5493,380400
5494,202200
5495,181400
5496,365600
5497,98500
5498,53800
5499,150000
5500,500001
5501,159700
5502,61400
5503,34400
5504,158900
5505,332400
5506,57500
5507,443600
5508,73300
5509,261100
5510,219200
5511,332600
5512,249000
5513,297400
5514,231500
5515,137500
5516,230200
5517,91200
5518,53000
5519,47500
5520,122400
5521,245400
5522,225000
5523,105600
5524,179800
5525,142900
5526,121900
5527,229300
5528,177200
5529,182300
5530,257400
5531,166200
5532,500001
5533,179100
5534,146300
5535,222100
5536,226500
5537,97500
5538,83000
5539,110600
5540,207700
5541,94100
5542,138900
5543,145300
5544,160600
5545,171300
5546,93600
5547,500001
5548,82800
5549,143400
5550,227200
5551,252400
5552,321900
5553,146900
5554,220100
5555,144100
5556,116200
5557,450000
5558,186100
5559,279500
5560,336900
5561,218300
5562,112500
5563,147800
5564,457200
5565,500001
5566,285200
5567,81100
5568,112500
5569,91700
5570,89800
5571,313300
5572,481300
5573,81300
5574,98000
5575,343100
5576,271200
5577,91400
5578,129800
5579,72500
5580,195800
5581,387800
5582,81700
5583,65700
5584,54200
5585,500001
5586,101100
5587,181300
5588,500001
5589,172300
5590,87600
5591,63800
5592,384700
5593,330300
5594,291700
5595,317700
5596,267400
5597,109400
5598,70800
5599,125600
5600,352700
5601,458300
5602,124000
5603,307800
5604,170400
5605,93300
5606,198200
5607,144400
5608,174500
5609,142500
5610,93600
5611,500001
5612,71800
5613,141800
5614,283200
5615,112500
5616,275400
5617,161900
5618,203700
5619,342700
5620,152500
5621,233300
5622,87000
5623,221100
5624,380000
5625,173400
5626,150700
5627,288200
5628,165500
5629,128600
5630,294500
5631,500001
5632,57200
5633,406300
5634,188800
5635,186700
5636,149400
5637,159000
5638,215500
5639,206700
5640,126600
5641,322900
5642,166800
5643,209900
5644,62000
5645,314700
5646,78800
5647,156500
5648,111800
5649,169800
5650,151800
5651,450000
5652,170800
5653,93800
5654,150500
5655,433000
5656,500001
5657,151900
5658,179500
5659,302000
5660,266700
5661,236500
5662,229200
5663,107300
5664,137100
5665,147400
5666,61200
5667,92600
5668,212100
5669,229800
5670,82600
5671,68900
5672,91000
5673,94200
5674,191700
5675,221400
5676,112700
5677,44400
5678,255400
5679,141500
5680,109200
5681,178000
5682,218100
5683,115000
5684,305600
5685,153100
5686,500001
5687,237900
5688,88000
5689,111100
5690,114000
5691,220000
5692,190800
5693,98800
5694,150000
5695,109700
5696,187500
5697,410700
5698,125000
5699,90800
5700,103000
5701,61600
5702,160700
5703,225000
5704,108200
5705,287500
5706,135500
5707,134100
5708,199300
5709,152300
5710,197600
5711,250000
5712,500001
5713,156300
5714,348300
5715,242600
5716,2e+05
5717,167200
5718,152700
5719,127800
5720,132000
5721,212600
5722,125000
5723,223600
5724,116300
5725,92400
5726,368200
5727,213900
5728,82500
5729,1e+05
5730,311800
5731,131300
5732,150000
5733,255600
5734,438400
5735,247000
5736,64100
5737,79800
5738,65400
5739,140600
5740,205400
5741,152500
5742,315500
5743,65900
5744,123100
5745,246100
5746,160000
5747,81300
5748,363800
5749,202300
5750,70900
5751,500001
5752,73700
5753,500001
5754,140800
5755,186200
5756,107000
5757,359500
5758,474000
5759,500001
5760,150000
5761,214100
5762,229200
5763,116100
5764,320100
5765,139200
5766,325700
5767,130000
5768,371800
5769,80800
5770,56000
5771,192400
5772,316700
5773,159700
5774,126100
5775,86900
5776,103500
5777,169800
5778,42500
5779,195200
5780,42700
5781,171700
5782,281300
5783,320500
5784,451500
5785,105900
5786,92500
5787,182600
5788,155200
5789,147200
5790,105800
5791,425500
5792,269400
5793,234600
5794,309900
5795,108300
5796,137900
5797,406900
5798,500001
5799,500001
5800,148500
5801,412700
5802,255300
5803,189000
5804,228600
5805,183800
5806,118400
5807,244900
5808,232700
5809,192100
5810,94600
5811,213800
5812,204900
5813,436400
5814,240000
5815,1e+05
5816,69400
5817,195700
5818,121100
5819,279900
5820,55000
5821,179700
5822,57600
5823,340900
5824,335900
5825,253300
5826,263100
5827,167500
5828,68800
5829,376800
5830,169300
5831,93900
5832,461300
5833,89000
5834,109100
5835,160200
5836,220600
5837,218300
5838,75900
5839,187500
5840,101600
5841,51400
5842,226800
5843,117300
5844,115400
5845,298200
5846,136800
5847,166700
5848,249500
5849,96300
5850,271500
5851,205000
5852,258200
5853,151700
5854,225900
5855,89500
5856,96300
5857,397000
5858,500001
5859,212500
5860,81500
5861,189100
5862,95800
5863,167000
5864,342600
5865,291500
5866,243800
5867,235800
5868,172600
5869,164900
5870,90500
5871,500001
5872,345700
5873,316700
5874,271400
5875,406200
5876,67500
5877,221000
5878,288200
5879,98500
5880,255900
5881,139400
5882,374200
5883,138100
5884,141700
5885,153700
5886,87000
5887,61700
5888,275000
5889,71300
5890,273100
5891,417800
5892,149400
5893,203800
5894,159900
5895,271200
5896,126900
5897,326700
5898,283500
5899,85200
5900,87500
5901,210700
5902,73100
5903,74200
5904,105800
5905,164800
5906,323700
5907,299200
5908,171500
5909,151900
5910,115200
5911,73600
5912,135700
5913,225000
5914,140100
5915,276600
5916,95200
5917,239100
5918,222000
5919,77600
5920,169800
5921,96100
5922,252800
5923,130200
5924,470000
5925,127300
5926,81300
5927,180600
5928,224700
5929,185200
5930,90200
5931,223200
5932,155000
5933,293000
5934,344800
5935,118500
5936,116400
5937,500001
5938,175000
5939,67200
5940,245100
5941,139100
5942,271800
5943,65600
5944,248900
5945,114500
5946,226900
5947,273700
5948,173200
5949,106300
5950,240900
5951,301000
5952,218300
5953,137500
5954,259600
5955,261800
5956,401800
5957,240800
5958,82100
5959,125400
5960,197100
5961,201200
5962,98000
5963,173400
5964,279700
5965,156700
5966,167900
5967,57900
5968,224500
5969,271700
5970,218900
5971,234800
5972,338800
5973,70500
5974,94400
5975,87500
5976,2e+05
5977,135600
5978,230900
5979,229800
5980,254900
5981,212800
5982,415800
5983,78400
5984,122100
5985,283900
5986,386100
5987,325000
5988,149900
5989,500001
5990,175400
5991,404500
5992,252200
5993,108300
5994,293800
5995,158700
5996,196400
5997,168400
5998,279300
5999,96900
6000,177700
6001,455000
6002,69300
6003,213900
6004,114000
6005,240200
6006,177200
6007,179800
6008,125900
6009,65600
6010,166900
6011,152600
6012,89700
6013,337900
6014,149100
6015,145500
6016,222500
6017,139600
6018,241700
6019,112500
6020,270600
6021,2e+05
6022,218200
6023,500001
6024,445900
6025,97600
6026,455300
6027,254600
6028,350200
6029,120900
6030,132400
6031,94500
6032,59600
6033,240000
6034,335200
6035,416100
6036,172800
6037,110100
6038,256800
6039,177900
6040,92800
6041,225000
6042,204800
6043,130100
6044,262500
6045,163900
6046,127900
6047,270500
6048,73800
6049,237900
6050,171600
6051,162500
6052,63500
6053,113900
6054,376800
6055,500001
6056,99900
6057,500001
6058,173600
6059,280000
6060,59700
6061,215800
6062,1e+05
6063,311500
6064,214800
6065,277700
6066,224800
6067,395700
6068,262100
6069,212000
6070,104000
6071,109100
6072,87500
6073,70500
6074,225000
6075,134700
6076,105200
6077,92900
6078,210100
6079,488900
6080,215800
6081,111300
6082,272400
6083,263800
6084,51300
6085,213600
6086,68600
6087,219500
6088,149800
6089,262500
6090,289400
6091,500001
6092,103000
6093,68300
6094,231400
6095,179200
6096,127500
6097,101500
6098,146100
6099,95800
6100,67000
6101,140400
6102,61600
6103,279400
6104,127200
6105,90600
6106,351900
6107,87000
6108,87500
6109,1e+05
6110,215400
6111,345700
6112,266700
6113,141400
6114,143000
6115,204100
6116,204900
6117,142500
6118,287500
6119,254500
6120,262500
6121,306700
6122,55500
6123,52500
6124,87500
6125,225000
6126,138800
6127,396400
6128,373600
6129,158300
6130,80600
6131,230000
6132,302100
6133,244400
6134,70700
6135,101100
6136,220600
6137,354200
6138,373100
6139,318600
6140,61500
6141,255100
6142,52000
6143,273000
6144,234500
6145,116100
6146,231700
6147,241400
6148,355200
6149,210700
6150,90400
6151,206900
6152,190700
6153,267800
6154,190200
6155,219400
6156,227100
6157,137500
6158,84900
6159,159700
6160,475000
6161,225000
6162,59600
6163,185100
6164,276100
6165,195800
6166,322600
6167,87200
6168,500001
6169,172500
6170,321600
6171,216000
6172,167900
6173,178100
6174,162500
6175,95000
6176,182700
6177,54400
6178,92900
6179,197200
6180,175800
6181,262500
6182,140800
6183,143300
6184,66400
6185,107300
6186,282300
6187,174100
6188,127000
6189,232100
6190,232500
6191,257600
6192,81300
6193,264100
6194,159700
6195,238100
6196,164700
6197,170000
6198,350000
6199,55000
6200,130600
6201,101400
6202,67500
6203,129800
6204,137500
6205,195200
6206,243000
6207,183100
6208,155000
6209,72300
6210,197200
6211,103600
6212,233300
6213,237500
6214,215700
6215,121200
6216,353000
6217,94300
6218,50100
6219,111400
6220,500001
6221,273600
6222,66400
6223,393200
6224,80800
6225,204300
6226,281300
6227,309300
6228,190900
6229,500001
6230,202700
6231,233900
6232,240700
6233,227500
6234,139100
6235,74900
6236,483300
6237,328000
6238,225700
6239,194800
6240,87500
6241,192300
6242,238200
6243,185100
6244,176100
6245,228200
6246,468800
6247,151600
6248,204200
6249,180900
6250,212500
6251,225000
6252,129200
6253,173400
6254,106500
6255,500001
6256,231300
6257,200300
6258,93300
6259,87500
6260,117100
6261,169000
6262,340600
6263,137500
6264,105400
6265,226900
6266,161700
6267,305400
6268,103100
6269,333500
6270,147900
6271,70500
